caseID;earliness;avg_alarms;avg_true_alarms
659;0,92059;0,17000;0,78000
660;0,92059;0,17000;0,78000
661;0,92059;0,17000;0,79000
662;0,92059;0,17000;0,79000
663;0,92059;0,17000;0,78000
664;0,92478;0,17000;0,78000
665;0,92478;0,17000;0,78000
666;0,92144;0,18000;0,78000
667;0,91893;0,18000;0,79000
668;0,91893;0,18000;0,79000
669;0,91893;0,18000;0,79000
670;0,91893;0,18000;0,79000
671;0,91893;0,18000;0,79000
672;0,92036;0,17000;0,80000
673;0,92036;0,17000;0,80000
674;0,92931;0,16000;0,80000
675;0,92931;0,16000;0,80000
676;0,92203;0,17000;0,80000
677;0,92203;0,17000;0,80000
678;0,92203;0,17000;0,80000
679;0,92228;0,17000;0,81000
680;0,91773;0,18000;0,80000
681;0,91773;0,18000;0,80000
682;0,91773;0,18000;0,80000
683;0,91773;0,18000;0,80000
684;0,91773;0,18000;0,81000
685;0,91773;0,18000;0,81000
686;0,91840;0,17000;0,81000
