n;mae
1726;0,080584974
1727;0,082021576
1728;0,082707959
1729;0,079918209
1730;0,080032562
1731;0,078075137
1732;0,078280356
1733;0,078735685
1734;0,078727487
1735;0,080274208
1736;0,080362697
1737;0,082532135
1738;0,083238348
1739;0,08251371
1740;0,088398657
1741;0,087665766
1742;0,088410476
1743;0,088432329
1744;0,082813063
1745;0,08344836
1746;0,08115169
1747;0,081306767
1748;0,081305488
1749;0,085619825
1750;0,087743898
1751;0,090813248
1752;0,090837139
1753;0,09083783
1754;0,0908335
1755;0,090927057
1756;0,090844813
1757;0,090772475
1758;0,090895006
1759;0,090263748
1760;0,090392006
1761;0,08801891
1762;0,09051746
1763;0,090488784
1764;0,09059105
1765;0,090612103
1766;0,089725955
1767;0,088975933
1768;0,096654737
1769;0,096645605
1770;0,097354455
1771;0,098003227
1772;0,0973355
1773;0,097355388
1774;0,097991604
1775;0,097973305
1776;0,097920296
1777;0,095806706
1778;0,098328701
1779;0,097723838
1780;0,097592691
1781;0,097574016
1782;0,097367373
1783;0,092959245
1784;0,099242188
1785;0,102166829
1786;0,105846117
1787;0,10727905
1788;0,107275807
1789;0,10813011
1790;0,108706849
1791;0,108707067
1792;0,108720269
1793;0,109319608
1794;0,108806481
1795;0,109501834
1796;0,109502263
1797;0,109587824
1798;0,110667358
1799;0,120749805
1800;0,121359956
1801;0,119877172
1802;0,119959921
1803;0,117024993
1804;0,117014003
1805;0,117626045
1806;0,118436435
1807;0,121670991
1808;0,118034609
1809;0,117448527
1810;0,117449534
1811;0,117244823
1812;0,116209341
1813;0,117361441
1814;0,117403296
1815;0,117415165
1816;0,117419193
1817;0,116919785
1818;0,117523244
1819;0,11604687
1820;0,115869805
1821;0,115847247
1822;0,115889574
1823;0,115165671
1824;0,115171344
1825;0,108715787
1826;0,108673516
1827;0,106609061
1828;0,105923158
1829;0,105902616
1830;0,105648699
1831;0,10565447
1832;0,104900517
1833;0,104378306
1834;0,105082776
1835;0,106865934
1836;0,109715517
1837;0,109352086
1838;0,109149158
1839;0,109141254
1840;0,104179295
1841;0,105298752
1842;0,105076568
1843;0,105757655
1844;0,105094035
1845;0,111300237
1846;0,113408
1847;0,118778177
1848;0,118827218
1849;0,114513168
1850;0,112346789
1851;0,109165942
1852;0,109137658
1853;0,113341596
1854;0,113339314
1855;0,112662017
1856;0,112715463
1857;0,112627085
1858;0,111994833
1859;0,112002836
1860;0,111302373
1861;0,11138228
1862;0,108703098
1863;0,109202052
1864;0,111557773
1865;0,111526853
1866;0,112132922
1867;0,115721376
1868;0,108634149
1869;0,108636327
1870;0,108631376
1871;0,107979139
1872;0,113369412
1873;0,113350297
1874;0,115985805
1875;0,115231029
1876;0,114646568
1877;0,11409904
1878;0,116370786
1879;0,116355256
1880;0,116319107
1881;0,117004829
1882;0,116575725
1883;0,116574894
1884;0,113594271
1885;0,109401581
1886;0,10571756
1887;0,104856884
1888;0,104866366
1889;0,104718703
1890;0,104814204
1891;0,104831067
1892;0,108614698
1893;0,108037859
1894;0,107957207
1895;0,110087389
1896;0,116163087
1897;0,116077147
1898;0,114370136
1899;0,112457696
1900;0,112493096
1901;0,111760347
1902;0,111670233
1903;0,111686895
1904;0,112246198
1905;0,111637367
1906;0,111455694
1907;0,108208677
1908;0,1055838
1909;0,106204804
1910;0,106210048
1911;0,105744355
1912;0,105744336
1913;0,105208731
1914;0,107246164
1915;0,10970235
1916;0,109691573
1917;0,110296058
1918;0,11660498
1919;0,116780688
1920;0,117271192
1921;0,117271762
1922;0,117867872
1923;0,118632891
1924;0,119192631
1925;0,122343518
1926;0,121704401
1927;0,124778715
1928;0,12550164
1929;0,1254954
1930;0,124828628
1931;0,125552352
1932;0,126103697
1933;0,126102495
1934;0,126119011
1935;0,122793338
1936;0,119164763
1937;0,117349519
1938;0,117366751
1939;0,117382006
1940;0,117252306
1941;0,116163155
1942;0,115637276
1943;0,114932198
1944;0,1156595
1945;0,108819196
1946;0,106118161
1947;0,102528135
1948;0,102474546
1949;0,103161071
1950;0,10316138
1951;0,102622199
1952;0,103390495
1953;0,103102591
1954;0,10378511
1955;0,10443053
1956;0,1051016
1957;0,105132801
1958;0,105778905
1959;0,105788724
1960;0,106412316
1961;0,106389928
1962;0,105898422
1963;0,105537739
1964;0,102629384
1965;0,104673178
1966;0,104041608
1967;0,100451928
1968;0,099858225
1969;0,09986622
1970;0,100370457
1971;0,10039605
1972;0,095448126
1973;0,095983821
1974;0,092717415
1975;0,092758251
1976;0,09275414
1977;0,092135246
1978;0,087320487
1979;0,087341284
1980;0,087342153
1981;0,086663386
1982;0,086662858
1983;0,086663966
1984;0,083557751
1985;0,083744876
1986;0,083741567
1987;0,083160268
1988;0,083885928
1989;0,083202467
1990;0,082544417
1991;0,083095505
1992;0,079869207
1993;0,079872098
1994;0,079891613
1995;0,077749204
1996;0,071673856
1997;0,071692545
1998;0,072523544
1999;0,064330238
2000;0,073159808
2001;0,073866301
2002;0,073874656
2003;0,073262199
2004;0,079074716
2005;0,07975198
2006;0,079132716
2007;0,079135788
2008;0,079113836
2009;0,078535982
2010;0,078523911
2011;0,079107633
2012;0,079135507
2013;0,079416462
2014;0,077342082
2015;0,075499132
2016;0,076201986
2017;0,076316229
2018;0,069404317
2019;0,068680217
2020;0,068704909
2021;0,069326243
2022;0,069448697
2023;0,068664649
2024;0,068105206
2025;0,064945438
2026;0,064952096
2027;0,061872777
2028;0,061183066
2029;0,068804513
2030;0,069480161
2031;0,06933009
2032;0,069301836
2033;0,069302671
2034;0,069320731
2035;0,069943616
2036;0,070488418
2037;0,071086007
2038;0,07053382
2039;0,071106225
2040;0,071035673
2041;0,071002685
2042;0,072316968
2043;0,080062076
2044;0,085824705
2045;0,088011421
2046;0,091399155
2047;0,08889545
2048;0,089563096
2049;0,089591966
2050;0,093419415
2051;0,093385554
2052;0,098520098
2053;0,097934258
2054;0,097252759
2055;0,102193867
2056;0,10162346
2057;0,101632396
2058;0,107339416
2059;0,108061054
2060;0,112543061
2061;0,111989308
2062;0,115067218
2063;0,11561666
2064;0,116114952
2065;0,120298317
2066;0,120315548
2067;0,120317447
2068;0,120329078
2069;0,121074795
2070;0,127903206
2071;0,127876759
2072;0,128173438
2073;0,131274004
2074;0,131264056
2075;0,131209686
2076;0,134192733
2077;0,134964606
2078;0,134955844
2079;0,134931079
2080;0,134373046
2081;0,142092445
2082;0,142092635
2083;0,142093533
2084;0,141261962
2085;0,141094253
2086;0,141098645
2087;0,141122801
2088;0,140954698
2089;0,14161312
2090;0,141596289
2091;0,141677851
2092;0,143779746
2093;0,144499092
2094;0,1463667
2095;0,146230041
2096;0,146231943
2097;0,146211515
2098;0,145394361
2099;0,145983286
2100;0,136504455
2101;0,135810624
2102;0,14286972
2103;0,142885358
2104;0,136532731
2105;0,136584379
2106;0,136573379
2107;0,137260263
2108;0,137917039
2109;0,138969838
2110;0,139470299
2111;0,138880659
2112;0,14052987
2113;0,139636772
2114;0,140373185
2115;0,139791935
2116;0,139090609
2117;0,139084095
2118;0,13909073
2119;0,139087081
2120;0,145173877
2121;0,144561502
2122;0,144325407
2123;0,144371259
2124;0,144370371
2125;0,144438763
2126;0,14511297
2127;0,145787364
2128;0,146401582
2129;0,1387824
2130;0,13873551
2131;0,138804432
2132;0,138887282
2133;0,1388833
2134;0,138187002
2135;0,138218202
2136;0,138239854
2137;0,137638396
2138;0,137639998
2139;0,137891166
2140;0,137218587
2141;0,137309752
2142;0,136001345
2143;0,128831027
2144;0,122337745
2145;0,120846928
2146;0,118223035
2147;0,124292925
2148;0,124275966
2149;0,12360791
2150;0,11978341
2151;0,119812589
2152;0,114618936
2153;0,111293268
2154;0,111289047
2155;0,105709713
2156;0,105019108
2157;0,104414698
2158;0,100487236
2159;0,099749341
2160;0,095208972
2161;0,095229042
2162;0,095928682
2163;0,095800128
2164;0,09594956
2165;0,090152443
2166;0,090132754
2167;0,090679547
2168;0,091277401
2169;0,090524442
2170;0,082489819
2171;0,082484782
2172;0,08173062
2173;0,079077694
2174;0,079078012
2175;0,079516064
2176;0,076555856
2177;0,076405559
2178;0,076406902
2179;0,076411703
2180;0,076433621
2181;0,068703401
2182;0,068721837
2183;0,076179541
2184;0,076867929
2185;0,076789419
2186;0,076809091
2187;0,079084414
2188;0,079419694
2189;0,086232389
2190;0,086906635
2191;0,086253499
2192;0,091420857
2193;0,090680505
2194;0,088790241
2195;0,088208097
2196;0,088881208
2197;0,088906805
2198;0,089443913
2199;0,088862187
2200;0,090589341
2201;0,091168713
2202;0,084098042
2203;0,084076174
2204;0,084057178
2205;0,086488524
2206;0,086512209
2207;0,085975603
2208;0,093116608
2209;0,092001634
2210;0,091505436
2211;0,091505939
2212;0,091911134
2213;0,092600414
2214;0,094780312
2215;0,094740536
2216;0,098834693
2217;0,1001791
2218;0,100170616
2219;0,100898792
2220;0,101703053
2221;0,102333518
2222;0,107179627
2223;0,107150058
2224;0,111214173
2225;0,111960718
2226;0,111821509
2227;0,111687692
2228;0,111043415
2229;0,112060055
2230;0,116655307
2231;0,116003531
2232;0,115761198
2233;0,116480784
2234;0,116435735
2235;0,116342712
2236;0,119472962
2237;0,120112407
2238;0,120172933
2239;0,12005111
2240;0,120577706
2241;0,121196625
2242;0,121208857
2243;0,122168978
2244;0,123328917
2245;0,123335365
2246;0,123246953
2247;0,117194488
2248;0,117253336
2249;0,123841987
2250;0,12451537
2251;0,12501552
2252;0,124360294
2253;0,124377414
2254;0,124937639
2255;0,124939258
2256;0,132468776
2257;0,133178325
2258;0,13075855
2259;0,131498175
2260;0,137089362
2261;0,137034859
2262;0,133946802
2263;0,134192665
2264;0,133479546
2265;0,133589812
2266;0,133597838
2267;0,133715101
2268;0,133638412
2269;0,133631217
2270;0,134261446
2271;0,134989388
2272;0,135664516
2273;0,136367858
2274;0,136369252
2275;0,13593987
2276;0,135927242
2277;0,136016904
2278;0,136012833
2279;0,137086764
2280;0,137776851
2281;0,138452532
2282;0,138432672
2283;0,130990739
2284;0,131026894
2285;0,133735826
2286;0,134248045
2287;0,131972375
2288;0,131082294
2289;0,123587873
2290;0,122922443
2291;0,123393112
2292;0,115552029
2293;0,119243308
2294;0,119969928
2295;0,11996661
2296;0,119855523
2297;0,125924002
2298;0,125438765
2299;0,125477616
2300;0,123744427
2301;0,123152796
2302;0,123815244
2303;0,123818956
2304;0,123816069
2305;0,121442818
2306;0,121425427
2307;0,124268273
2308;0,117308393
2309;0,117328885
2310;0,120724741
2311;0,121446064
2312;0,119388117
2313;0,122677737
2314;0,119762904
2315;0,121266035
2316;0,122978484
2317;0,120911168
2318;0,121631541
2319;0,124271197
2320;0,117508485
2321;0,117587925
2322;0,112987705
2323;0,11297568
2324;0,109463386
2325;0,108643289
2326;0,108796184
2327;0,108249851
2328;0,109003548
2329;0,107975629
2330;0,107299592
2331;0,10730652
2332;0,106917
2333;0,106205112
2334;0,107329709
2335;0,106753339
2336;0,103807619
2337;0,103798975
2338;0,103742991
2339;0,106766641
2340;0,106942595
2341;0,110274122
2342;0,111040109
2343;0,110131017
2344;0,109393937
2345;0,115904952
2346;0,115218562
2347;0,116601209
2348;0,116561938
2349;0,110614852
2350;0,110611675
2351;0,112804944
2352;0,113331329
2353;0,114025728
2354;0,115114942
2355;0,115811514
2356;0,108735588
2357;0,108027179
2358;0,108020114
2359;0,108241141
2360;0,10209848
2361;0,10209843
2362;0,101987814
2363;0,101186528
2364;0,101791429
2365;0,101256022
2366;0,101859033
2367;0,101187564
2368;0,100653739
2369;0,100693229
2370;0,100066289
2371;0,099931719
2372;0,099250141
2373;0,097559841
2374;0,097568628
2375;0,098191181
2376;0,102936422
2377;0,102913596
2378;0,102912292
2379;0,101836764
2380;0,101778379
2381;0,101608781
2382;0,101625991
2383;0,101609443
2384;0,104054245
2385;0,103857841
2386;0,105308074
2387;0,105292321
2388;0,107357646
2389;0,10734617
2390;0,107356482
2391;0,11004708
2392;0,110045478
2393;0,10635048
2394;0,106358841
2395;0,107027776
2396;0,106465021
2397;0,104576605
2398;0,105625585
2399;0,106218969
2400;0,106282994
2401;0,106291553
2402;0,105625794
2403;0,10562866
2404;0,105632424
2405;0,106328483
2406;0,106862132
2407;0,106137477
2408;0,105335721
2409;0,106040516
2410;0,103210859
2411;0,102492667
2412;0,102482394
2413;0,099503479
2414;0,100198648
2415;0,099373452
2416;0,09358483
2417;0,094194078
2418;0,097692206
2419;0,094326886
2420;0,093688084
2421;0,092966738
2422;0,093240026
2423;0,093913058
2424;0,094043077
2425;0,094048789
2426;0,094049854
2427;0,095664261
2428;0,094917578
2429;0,095253472
2430;0,09126585
2431;0,091260715
2432;0,092114878
2433;0,092106656
2434;0,091623402
2435;0,091623488
2436;0,090894367
2437;0,090303661
2438;0,090937839
2439;0,087770458
2440;0,087095679
2441;0,091601175
2442;0,090875723
2443;0,090973113
2444;0,090547248
2445;0,083332804
2446;0,08524763
2447;0,093571683
2448;0,09942655
2449;0,098765249
2450;0,098852333
2451;0,096743151
2452;0,096880646
2453;0,096163798
2454;0,094524797
2455;0,096168064
2456;0,095641843
2457;0,095645078
2458;0,102030105
2459;0,101564361
2460;0,103827186
2461;0,10383276
2462;0,103891796
2463;0,10389662
2464;0,103289368
2465;0,103885565
2466;0,103272166
2467;0,103270405
2468;0,103917265
2469;0,104618299
2470;0,10461534
2471;0,105578791
2472;0,105602635
2473;0,109049716
2474;0,10903864
2475;0,110515359
2476;0,105860285
2477;0,106017566
2478;0,107540275
2479;0,108413923
2480;0,107759859
2481;0,107255399
2482;0,107271771
2483;0,115652499
2484;0,112483725
2485;0,109926627
2486;0,108432129
2487;0,108437361
2488;0,10636268
2489;0,106394552
2490;0,106916548
2491;0,103842051
2492;0,106342405
2493;0,112445567
2494;0,111724491
2495;0,111088552
2496;0,11175338
2497;0,108144521
2498;0,107045875
2499;0,106409356
2500;0,106351573
2501;0,106354626
2502;0,111856318
2503;0,11195885
2504;0,111973054
2505;0,111218744
2506;0,111403036
2507;0,109141619
2508;0,110713711
2509;0,110606314
2510;0,110048623
2511;0,1105867
2512;0,110591577
2513;0,109585226
2514;0,108888287
2515;0,108788299
2516;0,10961293
2517;0,108997856
2518;0,104783211
2519;0,105402205
2520;0,10600712
2521;0,106788391
2522;0,106360598
2523;0,10625822
2524;0,105589553
2525;0,105599666
2526;0,109410425
2527;0,107787496
2528;0,107775447
2529;0,107981229
2530;0,108101251
2531;0,10810953
2532;0,107261267
2533;0,107768453
2534;0,107596822
2535;0,109309259
2536;0,109791857
2537;0,110420808
2538;0,109787948
2539;0,109343324
2540;0,109824051
2541;0,10129003
2542;0,101902624
2543;0,101185572
2544;0,101184115
2545;0,101191181
2546;0,099273681
2547;0,090296577
2548;0,084548594
2549;0,0852645
2550;0,085446638
2551;0,085585239
2552;0,084867401
2553;0,084916172
2554;0,084910706
2555;0,085830871
2556;0,086471341
2557;0,087213128
2558;0,080843016
2559;0,080909045
2560;0,078626435
2561;0,079251139
2562;0,078615664
2563;0,078608559
2564;0,078613386
2565;0,078672633
2566;0,078687142
2567;0,07869478
2568;0,078045903
2569;0,078067849
2570;0,078068322
2571;0,076510234
2572;0,077360208
2573;0,073936317
2574;0,074459866
2575;0,073012637
2576;0,073585332
2577;0,073459669
2578;0,07258688
2579;0,072352488
2580;0,072352641
2581;0,072363034
2582;0,072354714
2583;0,064665761
2584;0,065304939
2585;0,064672937
2586;0,0642103
2587;0,064897735
2588;0,064931239
2589;0,066492963
2590;0,06596161
2591;0,066557182
2592;0,064784384
2593;0,069338328
2594;0,075540706
2595;0,075511349
2596;0,07546307
2597;0,074867287
2598;0,07576561
2599;0,075764811
2600;0,076391668
2601;0,076385018
2602;0,071557914
2603;0,072271841
2604;0,073002842
2605;0,079383708
2606;0,078713334
2607;0,079466881
2608;0,077865664
2609;0,077248557
2610;0,077764942
2611;0,079114378
2612;0,081216109
2613;0,081900029
2614;0,081902433
2615;0,08200286
2616;0,081161727
2617;0,081930478
2618;0,081933991
2619;0,0813385
2620;0,088107207
2621;0,090507282
2622;0,091476209
2623;0,09169378
2624;0,092237534
2625;0,093773167
2626;0,089272089
2627;0,089286591
2628;0,090029277
2629;0,096475522
2630;0,097541824
2631;0,105194366
2632;0,10518797
2633;0,104707837
2634;0,10483746
2635;0,103793054
2636;0,104011101
2637;0,10394623
2638;0,104535434
2639;0,105032691
2640;0,10460665
2641;0,10459262
2642;0,104685358
2643;0,10469239
2644;0,10474695
2645;0,104748066
2646;0,105333101
2647;0,105306641
2648;0,104544401
2649;0,103795894
2650;0,103373473
2651;0,10263988
2652;0,102660194
2653;0,102612717
2654;0,103256539
2655;0,100740277
2656;0,103762682
2657;0,103084203
2658;0,103061515
2659;0,102589422
2660;0,10259088
2661;0,101966409
2662;0,10196544
2663;0,102445529
2664;0,103027651
2665;0,102366372
2666;0,11114127
2667;0,11413002
2668;0,114150276
2669;0,113392699
2670;0,11401538
2671;0,114025941
2672;0,113792076
2673;0,114468327
2674;0,113947434
2675;0,113313207
2676;0,112631036
2677;0,121418068
2678;0,120770898
2679;0,120137345
2680;0,120688249
2681;0,121384883
2682;0,122017408
2683;0,121327648
2684;0,121521185
2685;0,121545846
2686;0,122221465
2687;0,122583855
2688;0,123108858
2689;0,122068225
2690;0,123207026
2691;0,123139591
2692;0,125636682
2693;0,114975799
2694;0,10938242
2695;0,110007837
2696;0,109393251
2697;0,114343772
2698;0,113433896
2699;0,114045996
2700;0,113417734
2701;0,113416922
2702;0,113487025
2703;0,113204092
2704;0,113478015
2705;0,1069833
2706;0,106934063
2707;0,109370397
2708;0,110029631
2709;0,110029227
2710;0,110041658
2711;0,1100243
2712;0,108477622
2713;0,107790756
2714;0,108538999
2715;0,107861125
2716;0,107855648
2717;0,107087127
2718;0,107784442
2719;0,108442564
2720;0,101040326
2721;0,097889597
2722;0,096981241
2723;0,096692995
2724;0,096718019
2725;0,096310835
2726;0,104282636
2727;0,104286712
2728;0,103545821
2729;0,096569306
2730;0,095416695
2731;0,088327541
2732;0,088462497
2733;0,088444734
2734;0,088327003
2735;0,088202779
2736;0,093328679
2737;0,09274148
2738;0,092149426
2739;0,091602222
2740;0,092026056
2741;0,092519578
2742;0,091772196
2743;0,092496967
2744;0,092443494
2745;0,092428681
2746;0,092277615
2747;0,091618407
2748;0,09161519
2749;0,091627921
2750;0,091108476
2751;0,091113521
2752;0,099236457
2753;0,099818649
2754;0,099176555
2755;0,09843539
2756;0,09481697
2757;0,094823242
2758;0,095335867
2759;0,095245434
2760;0,095254673
2761;0,095247836
2762;0,095255317
2763;0,095526413
2764;0,094955908
2765;0,094970864
2766;0,08844598
2767;0,086184699
2768;0,086171186
2769;0,087299538
2770;0,086680041
2771;0,08667221
2772;0,086036527
2773;0,085340892
2774;0,086066781
2775;0,086088502
2776;0,094213346
2777;0,084771029
2778;0,085477882
2779;0,085479792
2780;0,084933433
2781;0,084229439
2782;0,084237632
2783;0,086562381
2784;0,085760457
2785;0,086423707
2786;0,09250138
2787;0,100927748
2788;0,102534866
2789;0,108442214
2790;0,107942881
2791;0,114335558
2792;0,111123026
2793;0,111135202
2794;0,111155293
2795;0,11403369
2796;0,117214238
2797;0,112271459
2798;0,114562933
2799;0,11605584
2800;0,116578131
2801;0,117176769
2802;0,116435746
2803;0,115895866
2804;0,115563602
2805;0,115022069
2806;0,115018372
2807;0,11181915
2808;0,114200264
2809;0,114827798
2810;0,122087525
2811;0,12021647
2812;0,119641932
2813;0,11964953
2814;0,119630681
2815;0,119652131
2816;0,124917259
2817;0,124920706
2818;0,124885873
2819;0,124222859
2820;0,124756652
2821;0,125367551
2822;0,125332587
2823;0,125400627
2824;0,124811784
2825;0,124291652
2826;0,116964515
2827;0,116963437
2828;0,116966304
2829;0,117561701
2830;0,117616352
2831;0,117624366
2832;0,11755192
2833;0,117550469
2834;0,117063568
2835;0,116524661
2836;0,110664543
2837;0,114679788
2838;0,115303242
2839;0,115933876
2840;0,115382835
2841;0,115528135
2842;0,1155085
2843;0,114827666
2844;0,114833126
2845;0,114833808
2846;0,120188473
2847;0,120130711
2848;0,120123259
2849;0,120116472
2850;0,120129143
2851;0,120098826
2852;0,112705876
2853;0,112765002
2854;0,11294975
2855;0,113530918
2856;0,114666663
2857;0,117643432
2858;0,122701713
2859;0,122708146
2860;0,123617116
2861;0,124220646
2862;0,124225042
2863;0,12347615
2864;0,123468834
2865;0,128749011
2866;0,126489261
2867;0,125760799
2868;0,125754822
2869;0,125320053
2870;0,125317292
2871;0,125328539
2872;0,132713357
2873;0,133338446
2874;0,138614995
2875;0,138575035
2876;0,131284457
2877;0,134112284
2878;0,133541311
2879;0,134102018
2880;0,134112156
2881;0,140207458
2882;0,139536354
2883;0,137207628
2884;0,138160939
2885;0,138126159
2886;0,131349246
2887;0,121877939
2888;0,12042595
2889;0,113998154
2890;0,113978069
2891;0,106971332
2892;0,106971129
2893;0,10779078
2894;0,112328899
2895;0,110258372
2896;0,107075887
2897;0,107647396
2898;0,107744802
2899;0,106399062
2900;0,105882667
2901;0,112979418
2902;0,113827621
2903;0,114479548
2904;0,113786134
2905;0,11371507
2906;0,113725825
2907;0,114476874
2908;0,111545555
2909;0,111692773
2910;0,104607051
2911;0,107742411
2912;0,10775798
2913;0,107749929
2914;0,110860076
2915;0,110847268
2916;0,105617953
2917;0,106225328
2918;0,10556427
2919;0,105577487
2920;0,10569114
2921;0,110071012
2922;0,109391662
2923;0,109471533
2924;0,109479252
2925;0,108905637
2926;0,108730484
2927;0,109499065
2928;0,109510599
2929;0,108931154
2930;0,114724308
2931;0,114859073
2932;0,114797423
2933;0,114806391
2934;0,114819571
2935;0,115554114
2936;0,119676497
2937;0,116321979
2938;0,117459861
2939;0,119114923
2940;0,119114793
2941;0,118477323
2942;0,118520908
2943;0,118470973
2944;0,119054303
2945;0,119552089
2946;0,113769548
2947;0,113785894
2948;0,113783457
2949;0,11830757
2950;0,11829469
2951;0,118293916
2952;0,117540369
2953;0,117515758
2954;0,11733187
2955;0,117335814
2956;0,116157683
2957;0,113110497
2958;0,107546018
2959;0,108223426
2960;0,107308867
2961;0,10730212
2962;0,108525456
2963;0,108523102
2964;0,109182467
2965;0,103898557
2966;0,103897613
2967;0,103933691
2968;0,103934295
2969;0,103971352
2970;0,103974247
2971;0,103978066
2972;0,096586103
2973;0,096792939
2974;0,090804137
2975;0,091378583
2976;0,09056693
2977;0,087677514
2978;0,087559865
2979;0,090062127
2980;0,090040851
2981;0,085084504
2982;0,088375663
2983;0,090109789
2984;0,089130531
2985;0,095033428
2986;0,095069372
2987;0,095053714
2988;0,094995033
2989;0,097309287
2990;0,09668142
2991;0,104904508
2992;0,105550556
2993;0,104723549
2994;0,100109891
2995;0,098675081
2996;0,099417534
2997;0,099402206
2998;0,097516284
2999;0,098145538
3000;0,098139374
3001;0,091111315
3002;0,090367085
3003;0,089717469
3004;0,089750776
3005;0,089758035
3006;0,089758727
3007;0,089765711
3008;0,090213931
3009;0,092595411
3010;0,091885912
3011;0,088753832
3012;0,089330309
3013;0,09000423
3014;0,086792933
3015;0,093803704
3016;0,094988457
3017;0,100643053
3018;0,101158173
3019;0,103036649
3020;0,103107311
3021;0,098094414
3022;0,098735207
3023;0,098686941
3024;0,098709441
3025;0,098662012
3026;0,098935697
3027;0,098614849
3028;0,098604128
3029;0,098588628
3030;0,092127161
3031;0,091410868
3032;0,092002121
3033;0,092632636
3034;0,095456643
3035;0,094724764
3036;0,090607739
3037;0,089926885
3038;0,08823195
3039;0,085909174
3040;0,085905185
3041;0,085917631
3042;0,085883943
3043;0,086627811
3044;0,08676119
3045;0,086914088
3046;0,093796939
3047;0,093780189
3048;0,093781335
3049;0,089834678
3050;0,090447376
3051;0,091590721
3052;0,100011948
3053;0,099394097
3054;0,099392932
3055;0,098802468
3056;0,09880998
3057;0,09880862
3058;0,098903463
3059;0,098916238
3060;0,098912694
3061;0,098893925
3062;0,098342919
3063;0,098352941
3064;0,097684673
3065;0,097685805
3066;0,097689363
3067;0,098254931
3068;0,098283198
3069;0,097548639
3070;0,09829178
3071;0,098302812
3072;0,098335122
3073;0,097506725
3074;0,097510995
3075;0,096929525
3076;0,096911535
3077;0,097515082
3078;0,097504825
3079;0,095145765
3080;0,095801881
3081;0,094662307
3082;0,091398703
3083;0,095726425
3084;0,095731916
3085;0,089883598
3086;0,089849547
3087;0,090404621
3088;0,091353082
3089;0,097568111
3090;0,099286243
3091;0,101057037
3092;0,101119292
3093;0,106354923
3094;0,105789252
3095;0,110955694
3096;0,110213132
3097;0,109660014
3098;0,110932464
3099;0,110249336
3100;0,11360707
3101;0,112957493
3102;0,113527533
3103;0,113526083
3104;0,113498505
3105;0,113486885
3106;0,113475048
3107;0,113200702
3108;0,112657606
3109;0,110119003
3110;0,110117108
3111;0,110808139
3112;0,110230252
3113;0,113042041
3114;0,112414623
3115;0,105394496
3116;0,104217679
3117;0,097960093
3118;0,098030265
3119;0,096118254
3120;0,095396649
3121;0,096039081
3122;0,095400617
3123;0,09479999
3124;0,095512056
3125;0,095542595
3126;0,094824461
3127;0,094389132
3128;0,09500145
3129;0,094999329
3130;0,095002304
3131;0,095034979
3132;0,09520858
3133;0,095262314
3134;0,095318947
3135;0,095323806
3136;0,095319524
3137;0,095322183
3138;0,095272193
3139;0,102580458
3140;0,107575074
3141;0,107562652
3142;0,10814582
3143;0,108084948
3144;0,107380856
3145;0,107431058
3146;0,100580157
3147;0,100609516
3148;0,101184891
3149;0,101624544
3150;0,101672512
3151;0,100532264
3152;0,092149714
3153;0,092239516
3154;0,092241576
3155;0,095325577
3156;0,09532817
3157;0,103166259
3158;0,105755797
3159;0,1051137
3160;0,105725309
3161;0,106432164
3162;0,106155375
3163;0,106150728
3164;0,113849062
3165;0,113838191
3166;0,113841736
3167;0,113846063
3168;0,117239951
3169;0,117264632
3170;0,116536093
3171;0,116998903
3172;0,117643752
3173;0,118272009
3174;0,118258833
3175;0,118256523
3176;0,118793063
3177;0,11829928
3178;0,118456164
3179;0,117754997
3180;0,117101409
3181;0,117669077
3182;0,120999883
3183;0,115449058
3184;0,123038168
3185;0,123346576
3186;0,123339394
3187;0,122839902
3188;0,121824455
3189;0,113277755
3190;0,111561058
3191;0,102356916
3192;0,102328426
3193;0,097843715
3194;0,097844683
3195;0,092681417
3196;0,094718552
3197;0,094712748
3198;0,092934988
3199;0,092245381
3200;0,090184876
3201;0,090169096
3202;0,090164077
3203;0,092090259
3204;0,09211535
3205;0,092118461
3206;0,092158078
3207;0,091667623
3208;0,092277854
3209;0,092376954
3210;0,096684662
3211;0,095993385
3212;0,095986867
3213;0,093198314
3214;0,093196223
3215;0,093929694
3216;0,09389054
3217;0,096425527
3218;0,095850058
3219;0,096650095
3220;0,097162071
3221;0,099169986
3222;0,099823183
3223;0,101073752
3224;0,100336895
3225;0,101079404
3226;0,101784869
3227;0,102344409
3228;0,101733994
3229;0,101738036
3230;0,102369573
3231;0,107294679
3232;0,107133573
3233;0,106433948
3234;0,10400851
3235;0,10404725
3236;0,104524607
3237;0,104528539
3238;0,104524977
3239;0,097844513
3240;0,093501593
3241;0,094195992
3242;0,093603009
3243;0,093624935
3244;0,093631879
3245;0,098205722
3246;0,098762111
3247;0,098733371
3248;0,098166719
3249;0,097168458
3250;0,097111262
3251;0,097781592
3252;0,098245362
3253;0,098160404
3254;0,098608804
3255;0,095521615
3256;0,0955372
3257;0,088333815
3258;0,085655343
3259;0,088821914
3260;0,088742615
3261;0,088160129
3262;0,087751984
3263;0,088296425
3264;0,080599093
3265;0,081181431
3266;0,081174409
3267;0,080580711
3268;0,081641709
3269;0,081627268
3270;0,0816131
3271;0,081157455
3272;0,081238728
3273;0,081140509
3274;0,090281273
3275;0,090288898
3276;0,090343732
3277;0,090951688
3278;0,091838744
3279;0,092427905
3280;0,092987752
