n;mae;;;;
27052;0,327699414;;;;
27053;0,333138438;;;;
27054;0,333295949;;;;
27055;0,33540842;;;;
27056;0,335618637;;;;
27057;0,335666002;;;;
27058;0,330874219;;;;
27059;0,330782212;;;;
27060;0,330253619;;;;
27061;0,333038361;;;;
27062;0,337916804;;;;
27063;0,34346763;;;;
27064;0,338682225;;;;
27065;0,332921743;;;;
27066;0,332835362;;;;
27067;0,32808821;;;;
27068;0,328423397;;;;
27069;0,327857613;;;;
27070;0,327292265;;;;
27071;0,324561436;;;;
27072;0,326803615;;;;
27073;0,335284092;;;;
27074;0,330073249;;;;
27075;0,331032471;;;;
27076;0,326524515;;;;
27077;0,32627824;;;;
27078;0,33327666;;;;
27079;0,335255121;;;;
27080;0,336338939;;;;
27081;0,336069572;;;;
27082;0,338994959;;;;
27083;0,334318791;;;;
27084;0,342176568;;;;
27085;0,341381111;;;;
27086;0,340585307;;;;
27087;0,344490177;;;;
27088;0,348511364;;;;
27089;0,356599995;;;;
27090;0,363116868;;;;
27091;0,368577365;;;;
27092;0,367075165;;;;
27093;0,374044099;;;;
27094;0,38005513;;;;
27095;0,37820046;;;;
27096;0,373403859;;;;
27097;0,381336758;;;;
27098;0,374560711;;;;
27099;0,375028076;;;;
27100;0,373672105;;;;
27101;0,372724284;;;;
27102;0,367702744;;;;
27103;0,362919826;;;;
27104;0,363923262;;;;
27105;0,363258561;;;;
27106;0,35757775;;;;
27107;0,355774993;;;;
27108;0,363706132;;;;
27109;0,371637288;;;;
27110;0,374232601;;;;
27111;0,373179069;;;;
27112;0,373653268;;;;
27113;0,372069023;;;;
27114;0,36274091;;;;
27115;0,370001247;;;;
27116;0,361005465;;;;
27117;0,370565221;;;;
27118;0,377677356;;;;
27119;0,378054372;;;;
27120;0,387032937;;;;
27121;0,386843352;;;;
27122;0,386740396;;;;
27123;0,386982609;;;;
27124;0,394423047;;;;
27125;0,40216419;;;;
27126;0,410380319;;;;
27127;0,411109525;;;;
27128;0,414940177;;;;
27129;0,411201738;;;;
27130;0,411825669;;;;
27131;0,412440536;;;;
27132;0,410347862;;;;
27133;0,402380126;;;;
27134;0,402998074;;;;
27135;0,403318516;;;;
27136;0,403721361;;;;
27137;0,397784377;;;;
27138;0,394191043;;;;
27139;0,39480248;;;;
27140;0,386124484;;;;
27141;0,378139707;;;;
27142;0,38377251;;;;
27143;0,376757093;;;;
27144;0,372089594;;;;
27145;0,367024082;;;;
27146;0,366627374;;;;
27147;0,360931947;;;;
27148;0,368371468;;;;
27149;0,377005077;;;;
27150;0,385651355;;;;
27151;0,38544586;;;;
27152;0,382047121;;;;
27153;0,381836332;;;;
27154;0,381097242;;;;
27155;0,37522338;;;;
27156;0,381294046;;;;
27157;0,38742451;;;;
27158;0,387862896;;;;
27159;0,391162829;;;;
27160;0,385787809;;;;
27161;0,384234964;;;;
27162;0,379368619;;;;
27163;0,380154347;;;;
27164;0,386171649;;;;
27165;0,386002115;;;;
27166;0,385857448;;;;
27167;0,391836497;;;;
27168;0,386534787;;;;
27169;0,38751689;;;;
27170;0,395490476;;;;
27171;0,392317844;;;;
27172;0,384172053;;;;
27173;0,377846381;;;;
27174;0,378063876;;;;
27175;0,371092346;;;;
27176;0,369632217;;;;
27177;0,378591478;;;;
27178;0,377871705;;;;
27179;0,370900141;;;;
27180;0,363825812;;;;
27181;0,370375508;;;;
27182;0,362970189;;;;
27183;0,362987474;;;;
27184;0,354245653;;;;
27185;0,354160637;;;;
27186;0,35407554;;;;
27187;0,345511897;;;;
27188;0,340610229;;;;
27189;0,331640587;;;;
27190;0,332187347;;;;
27191;0,324781819;;;;
27192;0,332677842;;;;
27193;0,325096134;;;;
27194;0,317375556;;;;
27195;0,326023906;;;;
27196;0,334292654;;;;
27197;0,325476769;;;;
27198;0,325253143;;;;
27199;0,326123391;;;;
27200;0,325761836;;;;
27201;0,325824882;;;;
27202;0,325964307;;;;
27203;0,32612747;;;;
27204;0,324244785;;;;
27205;0,324021055;;;;
27206;0,323600617;;;;
27207;0,323469354;;;;
27208;0,314715905;;;;
27209;0,315090595;;;;
27210;0,307963884;;;;
27211;0,307850968;;;;
27212;0,316684511;;;;
27213;0,319028775;;;;
27214;0,328282699;;;;
27215;0,320887959;;;;
27216;0,320883864;;;;
27217;0,311201789;;;;
27218;0,30396591;;;;
27219;0,303469936;;;;
27220;0,294370507;;;;
27221;0,302467723;;;;
27222;0,302795152;;;;
27223;0,302397267;;;;
27224;0,294810315;;;;
27225;0,286878621;;;;
27226;0,278542033;;;;
27227;0,28719259;;;;
27228;0,292583757;;;;
27229;0,296171397;;;;
27230;0,304955484;;;;
27231;0,304191741;;;;
27232;0,306728531;;;;
27233;0,30575771;;;;
27234;0,314331122;;;;
27235;0,313217295;;;;
27236;0,3124547;;;;
27237;0,3188358;;;;
27238;0,31301007;;;;
27239;0,312229026;;;;
27240;0,312069611;;;;
27241;0,311291111;;;;
27242;0,305640761;;;;
27243;0,3136168;;;;
27244;0,31278142;;;;
27245;0,312002891;;;;
27246;0,320616714;;;;
27247;0,32922313;;;;
27248;0,320929871;;;;
27249;0,311490464;;;;
27250;0,302234181;;;;
27251;0,310210709;;;;
27252;0,318823504;;;;
27253;0,3138982;;;;
27254;0,322883402;;;;
27255;0,320869123;;;;
27256;0,314514048;;;;
27257;0,307664406;;;;
27258;0,315263978;;;;
27259;0,320349439;;;;
27260;0,319769148;;;;
27261;0,321783427;;;;
27262;0,329958777;;;;
27263;0,323216096;;;;
27264;0,316451701;;;;
27265;0,315842727;;;;
27266;0,315264277;;;;
27267;0,308521555;;;;
27268;0,307979486;;;;
27269;0,315501421;;;;
27270;0,307261485;;;;
27271;0,315436359;;;;
27272;0,323690886;;;;
27273;0,329928651;;;;
27274;0,337627218;;;;
27275;0,346071422;;;;
27276;0,345690391;;;;
27277;0,336315429;;;;
27278;0,329371971;;;;
27279;0,32863163;;;;
27280;0,33636637;;;;
27281;0,329424331;;;;
27282;0,330364736;;;;
27283;0,33033684;;;;
27284;0,338388935;;;;
27285;0,338319372;;;;
27286;0,346367862;;;;
27287;0,346339856;;;;
27288;0,354388346;;;;
27289;0,354916771;;;;
27290;0,34689832;;;;
27291;0,346788428;;;;
27292;0,338770259;;;;
27293;0,338699835;;;;
27294;0,338771269;;;;
27295;0,32996662;;;;
27296;0,321986476;;;;
27297;0,323073627;;;;
27298;0,331125832;;;;
27299;0,331748431;;;;
27300;0,339938564;;;;
27301;0,339912505;;;;
27302;0,339618433;;;;
27303;0,347956599;;;;
27304;0,357044419;;;;
27305;0,356901708;;;;
27306;0,365946278;;;;
27307;0,366046257;;;;
27308;0,365604903;;;;
27309;0,356159213;;;;
27310;0,35589507;;;;
27311;0,355864349;;;;
27312;0,355603254;;;;
27313;0,346117798;;;;
27314;0,337022879;;;;
27315;0,345540717;;;;
27316;0,354024347;;;;
27317;0,354168;;;;
27318;0,354472329;;;;
27319;0,362947953;;;;
27320;0,363203619;;;;
27321;0,364634991;;;;
27322;0,364280604;;;;
27323;0,364342361;;;;
27324;0,364394801;;;;
27325;0,373695758;;;;
27326;0,37391414;;;;
27327;0,372895761;;;;
27328;0,363810258;;;;
27329;0,354726488;;;;
27330;0,346420589;;;;
27331;0,347612315;;;;
27332;0,343063929;;;;
27333;0,344301242;;;;
27334;0,336155916;;;;
27335;0,337354204;;;;
27336;0,33965357;;;;
27337;0,33220344;;;;
27338;0,333440873;;;;
27339;0,335183039;;;;
27340;0,341093273;;;;
27341;0,34321717;;;;
27342;0,345341205;;;;
27343;0,341407105;;;;
27344;0,34321025;;;;
27345;0,343311741;;;;
27346;0,335605144;;;;
27347;0,327895641;;;;
27348;0,332615745;;;;
27349;0,334781333;;;;
27350;0,334886872;;;;
27351;0,330773889;;;;
27352;0,322588332;;;;
27353;0,323675678;;;;
27354;0,31575069;;;;
27355;0,317149679;;;;
27356;0,318402688;;;;
27357;0,320511606;;;;
27358;0,312272362;;;;
27359;0,311781768;;;;
27360;0,312401715;;;;
27361;0,307668011;;;;
27362;0,305746628;;;;
27363;0,312582205;;;;
27364;0,312891622;;;;
27365;0,319262702;;;;
27366;0,319474676;;;;
27367;0,326334302;;;;
27368;0,330355364;;;;
27369;0,32562166;;;;
27370;0,329658343;;;;
27371;0,321712886;;;;
27372;0,319194062;;;;
27373;0,316549778;;;;
27374;0,308955069;;;;
27375;0,301202723;;;;
27376;0,301359486;;;;
27377;0,302004833;;;;
27378;0,302650827;;;;
27379;0,306896741;;;;
27380;0,298610555;;;;
27381;0,299254903;;;;
27382;0,302173709;;;;
27383;0,30258842;;;;
27384;0,294930894;;;;
27385;0,301692539;;;;
27386;0,300336139;;;;
27387;0,304223313;;;;
27388;0,297211003;;;;
27389;0,303374668;;;;
27390;0,303835553;;;;
27391;0,31210441;;;;
27392;0,31773907;;;;
27393;0,318417503;;;;
27394;0,322051163;;;;
27395;0,322730552;;;;
27396;0,323367985;;;;
27397;0,322892079;;;;
27398;0,315449488;;;;
27399;0,307492153;;;;
27400;0,300049562;;;;
27401;0,300685281;;;;
27402;0,300992255;;;;
27403;0,293404395;;;;
27404;0,28432737;;;;
27405;0,284322895;;;;
27406;0,275389814;;;;
27407;0,2812139;;;;
27408;0,290113209;;;;
27409;0,299651501;;;;
27410;0,300576442;;;;
27411;0,302024598;;;;
27412;0,301746945;;;;
27413;0,30166828;;;;
27414;0,302126536;;;;
27415;0,301820447;;;;
27416;0,293636216;;;;
27417;0,294390811;;;;
27418;0,294980902;;;;
27419;0,286636239;;;;
27420;0,286519785;;;;
27421;0,282912386;;;;
27422;0,291842778;;;;
27423;0,300737174;;;;
27424;0,300789854;;;;
27425;0,300987207;;;;
27426;0,309689764;;;;
27427;0,301313602;;;;
27428;0,301159503;;;;
27429;0,309930133;;;;
27430;0,317931757;;;;
27431;0,325794504;;;;
27432;0,32111006;;;;
27433;0,328683499;;;;
27434;0,32836314;;;;
27435;0,335935378;;;;
27436;0,334553267;;;;
27437;0,332840717;;;;
27438;0,331735832;;;;
27439;0,329956466;;;;
27440;0,324617263;;;;
27441;0,331418078;;;;
27442;0,329270168;;;;
27443;0,33029328;;;;
27444;0,328505938;;;;
27445;0,328903674;;;;
27446;0,327882949;;;;
27447;0,32677916;;;;
27448;0,322119979;;;;
27449;0,320042346;;;;
27450;0,319964832;;;;
27451;0,315290287;;;;
27452;0,314272945;;;;
27453;0,312417518;;;;
27454;0,311871342;;;;
27455;0,30966301;;;;
27456;0,316558937;;;;
27457;0,320085252;;;;
27458;0,328709942;;;;
27459;0,320892568;;;;
27460;0,328488109;;;;
27461;0,324615806;;;;
27462;0,317767292;;;;
27463;0,311081847;;;;
27464;0,311118576;;;;
27465;0,304952169;;;;
27466;0,304879295;;;;
27467;0,298800321;;;;
27468;0,295398738;;;;
27469;0,292165641;;;;
27470;0,288929546;;;;
27471;0,293753225;;;;
27472;0,288218159;;;;
27473;0,281888537;;;;
27474;0,282049665;;;;
27475;0,281451576;;;;
27476;0,287813957;;;;
27477;0,28783214;;;;
27478;0,292915196;;;;
27479;0,295547514;;;;
27480;0,301239106;;;;
27481;0,308904339;;;;
27482;0,313704109;;;;
27483;0,321976342;;;;
27484;0,324083557;;;;
27485;0,317369004;;;;
27486;0,310432077;;;;
27487;0,312894368;;;;
27488;0,31817622;;;;
27489;0,312128966;;;;
27490;0,320468051;;;;
27491;0,312714438;;;;
27492;0,307387561;;;;
27493;0,313097101;;;;
27494;0,318001597;;;;
27495;0,322735094;;;;
27496;0,325917733;;;;
27497;0,32595493;;;;
27498;0,325992882;;;;
27499;0,326030203;;;;
27500;0,330767575;;;;
27501;0,330805151;;;;
27502;0,331197079;;;;
27503;0,336908097;;;;
27504;0,337378274;;;;
27505;0,338179062;;;;
27506;0,33881287;;;;
27507;0,339610279;;;;
27508;0,339725435;;;;
27509;0,331090703;;;;
27510;0,337922791;;;;
27511;0,343155265;;;;
27512;0,335068977;;;;
27513;0,335318892;;;;
27514;0,335032441;;;;
27515;0,327059807;;;;
27516;0,335310232;;;;
27517;0,334616829;;;;
27518;0,333868754;;;;
27519;0,333876334;;;;
27520;0,334126286;;;;
27521;0,336125309;;;;
27522;0,335055465;;;;
27523;0,326412196;;;;
27524;0,326534308;;;;
27525;0,325654137;;;;
27526;0,31693626;;;;
27527;0,324681673;;;;
27528;0,324967623;;;;
27529;0,323789579;;;;
27530;0,315009942;;;;
27531;0,306913641;;;;
27532;0,307035882;;;;
27533;0,306844022;;;;
27534;0,313848982;;;;
27535;0,305253567;;;;
27536;0,304797174;;;;
27537;0,3050398;;;;
27538;0,313803993;;;;
27539;0,314029647;;;;
27540;0,313555893;;;;
27541;0,313074793;;;;
27542;0,313159461;;;;
27543;0,316541852;;;;
27544;0,316623756;;;;
27545;0,324872231;;;;
27546;0,324900068;;;;
27547;0,324863139;;;;
27548;0,324905739;;;;
27549;0,334213958;;;;
27550;0,342761441;;;;
27551;0,342819487;;;;
27552;0,351932867;;;;
27553;0,352050114;;;;
27554;0,351352117;;;;
27555;0,360103343;;;;
27556;0,351360782;;;;
27557;0,345784537;;;;
27558;0,336686363;;;;
27559;0,335934249;;;;
27560;0,327762936;;;;
27561;0,327656254;;;;
27562;0,32855852;;;;
27563;0,33715802;;;;
27564;0,336877768;;;;
27565;0,345304046;;;;
27566;0,353738817;;;;
27567;0,361535714;;;;
27568;0,370057495;;;;
27569;0,378397536;;;;
27570;0,378499704;;;;
27571;0,38184409;;;;
27572;0,381304734;;;;
27573;0,390099968;;;;
27574;0,39575461;;;;
27575;0,395020742;;;;
27576;0,388323335;;;;
27577;0,388135244;;;;
27578;0,382880919;;;;
27579;0,383464636;;;;
27580;0,377931307;;;;
27581;0,369816046;;;;
27582;0,36934023;;;;
27583;0,369496772;;;;
27584;0,376055034;;;;
27585;0,376012644;;;;
27586;0,384437176;;;;
27587;0,377829126;;;;
27588;0,371445351;;;;
27589;0,378980211;;;;
27590;0,370107491;;;;
27591;0,378762259;;;;
27592;0,378233916;;;;
27593;0,371625758;;;;
27594;0,370200194;;;;
27595;0,364566813;;;;
27596;0,360435057;;;;
27597;0,368846889;;;;
27598;0,368278405;;;;
27599;0,367568042;;;;
27600;0,370404466;;;;
27601;0,369695112;;;;
27602;0,37782162;;;;
27603;0,380032937;;;;
27604;0,379342558;;;;
27605;0,38663791;;;;
27606;0,385842311;;;;
27607;0,379369655;;;;
27608;0,371433429;;;;
27609;0,370678676;;;;
27610;0,371860148;;;;
27611;0,374026986;;;;
27612;0,381956472;;;;
27613;0,390214396;;;;
27614;0,398642009;;;;
27615;0,407255209;;;;
27616;0,398841817;;;;
27617;0,398773338;;;;
27618;0,407444935;;;;
27619;0,407411584;;;;
27620;0,407157436;;;;
27621;0,399440974;;;;
27622;0,39320599;;;;
27623;0,393064024;;;;
27624;0,392997644;;;;
27625;0,384584238;;;;
27626;0,384905659;;;;
27627;0,377578933;;;;
27628;0,377324956;;;;
27629;0,37812059;;;;
27630;0,377853134;;;;
27631;0,377758342;;;;
27632;0,377680497;;;;
27633;0,369167587;;;;
27634;0,361438243;;;;
27635;0,370161464;;;;
27636;0,36987142;;;;
27637;0,369601394;;;;
27638;0,360899086;;;;
27639;0,369459476;;;;
27640;0,378642486;;;;
27641;0,370130773;;;;
27642;0,370089031;;;;
27643;0,369608917;;;;
27644;0,369568375;;;;
27645;0,360821033;;;;
27646;0,360765807;;;;
27647;0,360862965;;;;
27648;0,360815841;;;;
27649;0,360704368;;;;
27650;0,352129127;;;;
27651;0,352103895;;;;
27652;0,342962721;;;;
27653;0,342905818;;;;
27654;0,351485544;;;;
27655;0,342751312;;;;
27656;0,344191502;;;;
27657;0,344515936;;;;
27658;0,344602032;;;;
27659;0,345385981;;;;
27660;0,346007398;;;;
27661;0,352079029;;;;
27662;0,351322892;;;;
27663;0,350811947;;;;
27664;0,350898094;;;;
27665;0,342450914;;;;
27666;0,342112094;;;;
27667;0,333666316;;;;
27668;0,32465319;;;;
27669;0,315654891;;;;
27670;0,314897292;;;;
27671;0,31140488;;;;
27672;0,316648821;;;;
27673;0,314230786;;;;
27674;0,308626238;;;;
27675;0,316987307;;;;
27676;0,318257289;;;;
27677;0,318006237;;;;
27678;0,31775708;;;;
27679;0,310566706;;;;
27680;0,315952008;;;;
27681;0,315981814;;;;
27682;0,307683275;;;;
27683;0,298959755;;;;
27684;0,297485506;;;;
27685;0,297637012;;;;
27686;0,289514538;;;;
27687;0,289892944;;;;
27688;0,290092474;;;;
27689;0,289611653;;;;
27690;0,289915266;;;;
27691;0,280914478;;;;
27692;0,281339156;;;;
27693;0,288951015;;;;
27694;0,281991793;;;;
27695;0,282261341;;;;
27696;0,282690978;;;;
27697;0,281216729;;;;
27698;0,281227834;;;;
27699;0,29033633;;;;
27700;0,282245592;;;;
27701;0,289893662;;;;
27702;0,288946505;;;;
27703;0,280505372;;;;
27704;0,289458675;;;;
27705;0,281600402;;;;
27706;0,290239146;;;;
27707;0,298837049;;;;
27708;0,297960585;;;;
27709;0,306558483;;;;
27710;0,297759246;;;;
27711;0,297866803;;;;
27712;0,289324444;;;;
27713;0,280962703;;;;
27714;0,280381963;;;;
27715;0,273035813;;;;
27716;0,273005514;;;;
27717;0,281645601;;;;
27718;0,273113661;;;;
27719;0,281237831;;;;
27720;0,2893388;;;;
27721;0,289351119;;;;
27722;0,289205178;;;;
27723;0,297605026;;;;
27724;0,297617339;;;;
27725;0,306387924;;;;
27726;0,31450682;;;;
27727;0,322218031;;;;
27728;0,330318963;;;;
27729;0,321819225;;;;
27730;0,330325847;;;;
27731;0,329773418;;;;
27732;0,32993561;;;;
27733;0,338136062;;;;
27734;0,339484481;;;;
27735;0,330902435;;;;
27736;0,339038241;;;;
27737;0,339852421;;;;
27738;0,340665011;;;;
27739;0,337427548;;;;
27740;0,328977589;;;;
27741;0,337821287;;;;
27742;0,338633787;;;;
27743;0,337016256;;;;
27744;0,337584234;;;;
27745;0,344067489;;;;
27746;0,350550786;;;;
27747;0,351362938;;;;
27748;0,357912691;;;;
27749;0,356914574;;;;
27750;0,357536484;;;;
27751;0,363045024;;;;
27752;0,368553563;;;;
27753;0,368950861;;;;
27754;0,367053521;;;;
27755;0,367707842;;;;
27756;0,372852308;;;;
27757;0,372457389;;;;
27758;0,37295206;;;;
27759;0,378653865;;;;
27760;0,383497416;;;;
27761;0,386699279;;;;
27762;0,395944523;;;;
27763;0,396494431;;;;
27764;0,404228786;;;;
27765;0,404099434;;;;
27766;0,395717364;;;;
27767;0,395425502;;;;
27768;0,404554859;;;;
27769;0,413740723;;;;
27770;0,413465503;;;;
27771;0,416766943;;;;
27772;0,420068383;;;;
27773;0,423313627;;;;
27774;0,431859546;;;;
27775;0,432938623;;;;
27776;0,431566927;;;;
27777;0,440223824;;;;
27778;0,440092686;;;;
27779;0,440040202;;;;
27780;0,43455364;;;;
27781;0,443937412;;;;
27782;0,443889382;;;;
27783;0,45301177;;;;
27784;0,452845964;;;;
27785;0,452431327;;;;
27786;0,452207212;;;;
27787;0,451790802;;;;
27788;0,460807265;;;;
27789;0,4527979;;;;
27790;0,45308119;;;;
27791;0,456478888;;;;
27792;0,462022786;;;;
27793;0,45531467;;;;
27794;0,460906709;;;;
27795;0,463858073;;;;
27796;0,464352627;;;;
27797;0,457352504;;;;
27798;0,457711518;;;;
27799;0,454458216;;;;
27800;0,454926535;;;;
27801;0,450686712;;;;
27802;0,44889396;;;;
27803;0,454595184;;;;
27804;0,452052259;;;;
27805;0,452521961;;;;
27806;0,444479767;;;;
27807;0,436549197;;;;
27808;0,43711857;;;;
27809;0,433911253;;;;
27810;0,439769524;;;;
27811;0,431689555;;;;
27812;0,432429094;;;;
27813;0,433031079;;;;
27814;0,43036291;;;;
27815;0,429731334;;;;
27816;0,430466072;;;;
27817;0,421831261;;;;
27818;0,425888256;;;;
27819;0,417951745;;;;
27820;0,410015234;;;;
27821;0,410770503;;;;
27822;0,410195463;;;;
27823;0,40195898;;;;
27824;0,409987624;;;;
27825;0,40925816;;;;
27826;0,40091385;;;;
27827;0,393574926;;;;
27828;0,391191417;;;;
27829;0,399103802;;;;
27830;0,399278363;;;;
27831;0,404844818;;;;
27832;0,404859876;;;;
27833;0,397526516;;;;
27834;0,396943073;;;;
27835;0,396956296;;;;
27836;0,390250711;;;;
27837;0,38961522;;;;
27838;0,388978063;;;;
27839;0,383645452;;;;
27840;0,390885299;;;;
27841;0,390181028;;;;
27842;0,390139704;;;;
27843;0,383189956;;;;
27844;0,383699224;;;;
27845;0,377996442;;;;
27846;0,371662858;;;;
27847;0,37225735;;;;
27848;0,373783623;;;;
27849;0,36928798;;;;
27850;0,376720101;;;;
27851;0,379265613;;;;
27852;0,374529529;;;;
27853;0,382132277;;;;
27854;0,384330805;;;;
27855;0,383964116;;;;
27856;0,383211185;;;;
27857;0,383242509;;;;
27858;0,382637289;;;;
27859;0,384791338;;;;
27860;0,379459953;;;;
27861;0,378198487;;;;
27862;0,36883969;;;;
27863;0,360071928;;;;
27864;0,36102817;;;;
27865;0,361802517;;;;
27866;0,362721205;;;;
27867;0,363656642;;;;
27868;0,35495518;;;;
27869;0,353693713;;;;
27870;0,359569818;;;;
27871;0,351556511;;;;
27872;0,348500531;;;;
27873;0,339665363;;;;
27874;0,331261032;;;;
27875;0,322718413;;;;
27876;0,323041205;;;;
27877;0,315027773;;;;
27878;0,32296713;;;;
27879;0,324120818;;;;
27880;0,333407923;;;;
27881;0,324071621;;;;
27882;0,324251822;;;;
27883;0,315052534;;;;
27884;0,307487891;;;;
27885;0,311382592;;;;
27886;0,312156711;;;;
27887;0,313091959;;;;
27888;0,312158215;;;;
27889;0,319614853;;;;
27890;0,319616646;;;;
27891;0,316362931;;;;
27892;0,31783062;;;;
27893;0,322547941;;;;
27894;0,317542399;;;;
27895;0,315288065;;;;
27896;0,315383489;;;;
27897;0,320132356;;;;
27898;0,320363374;;;;
27899;0,314774183;;;;
27900;0,314893701;;;;
27901;0,313536994;;;;
27902;0,313078491;;;;
27903;0,307352311;;;;
27904;0,30882871;;;;
27905;0,308470344;;;;
27906;0,308702105;;;;
27907;0,308822505;;;;
27908;0,313765043;;;;
27909;0,311439935;;;;
27910;0,305824475;;;;
27911;0,312944944;;;;
27912;0,312352096;;;;
27913;0,311716182;;;;
27914;0,306401152;;;;
27915;0,306348937;;;;
27916;0,306461906;;;;
27917;0,306572982;;;;
27918;0,3024826;;;;
27919;0,302436047;;;;
27920;0,302389419;;;;
27921;0,310521486;;;;
27922;0,310839732;;;;
27923;0,31677602;;;;
27924;0,314835624;;;;
27925;0,307444217;;;;
27926;0,311244285;;;;
27927;0,318705773;;;;
27928;0,313104422;;;;
27929;0,305295858;;;;
27930;0,296660625;;;;
27931;0,292156159;;;;
27932;0,292804312;;;;
27933;0,300417454;;;;
27934;0,30047942;;;;
27935;0,300964592;;;;
27936;0,305041208;;;;
27937;0,304991276;;;;
27938;0,313626617;;;;
27939;0,3222631;;;;
27940;0,314193418;;;;
27941;0,306171179;;;;
27942;0,305428657;;;;
27943;0,313870982;;;;
27944;0,321414788;;;;
27945;0,320605511;;;;
27946;0,32048599;;;;
27947;0,319109293;;;;
27948;0,319676289;;;;
27949;0,315974444;;;;
27950;0,316732805;;;;
27951;0,308662876;;;;
27952;0,316702833;;;;
27953;0,309352826;;;;
27954;0,300698754;;;;
27955;0,300479826;;;;
27956;0,294733985;;;;
27957;0,294700994;;;;
27958;0,303941704;;;;
27959;0,295244455;;;;
27960;0,295051785;;;;
27961;0,295855952;;;;
27962;0,304696777;;;;
27963;0,304662577;;;;
27964;0,296643722;;;;
27965;0,295938924;;;;
27966;0,302274367;;;;
27967;0,310839076;;;;
27968;0,319620869;;;;
27969;0,319780576;;;;
27970;0,32249483;;;;
27971;0,331049258;;;;
27972;0,325453771;;;;
27973;0,324776729;;;;
27974;0,323900862;;;;
27975;0,323223954;;;;
27976;0,329135962;;;;
27977;0,328459036;;;;
27978;0,328881505;;;;
27979;0,327830164;;;;
27980;0,31864123;;;;
27981;0,326824472;;;;
27982;0,326741873;;;;
27983;0,326470884;;;;
27984;0,326549771;;;;
27985;0,322914039;;;;
27986;0,330501687;;;;
27987;0,338089334;;;;
27988;0,329536771;;;;
27989;0,322008945;;;;
27990;0,330506725;;;;
27991;0,331390407;;;;
27992;0,33136191;;;;
27993;0,327102836;;;;
27994;0,334100535;;;;
27995;0,337176504;;;;
27996;0,337571835;;;;
27997;0,333315563;;;;
27998;0,333713847;;;;
27999;0,338892969;;;;
28000;0,343595546;;;;
28001;0,342681656;;;;
28002;0,341103158;;;;
28003;0,341361295;;;;
28004;0,337585444;;;;
28005;0,338547896;;;;
28006;0,344544042;;;;
28007;0,351254428;;;;
28008;0,349675929;;;;
28009;0,350473034;;;;
28010;0,357785843;;;;
28011;0,354009992;;;;
28012;0,359276158;;;;
28013;0,36709396;;;;
28014;0,370486194;;;;
28015;0,36964824;;;;
28016;0,368644611;;;;
28017;0,375360854;;;;
28018;0,381912548;;;;
28019;0,387897906;;;;
28020;0,388324479;;;;
28021;0,379774604;;;;
28022;0,378901048;;;;
28023;0,379468377;;;;
28024;0,382805739;;;;
28025;0,388988627;;;;
28026;0,393270896;;;;
28027;0,386385636;;;;
28028;0,386634929;;;;
28029;0,393351355;;;;
28030;0,400150294;;;;
28031;0,399287534;;;;
28032;0,405763635;;;;
